Year	Province	Division	District	Crime Type	Crime No	Population	Normalised/100000
2009	Punjab	Sahiwal	Pakpattan	Attempted Murder	124	1617000	7.668521954
2009	Punjab	Sahiwal	Pakpattan	Hurt	513	1617000	31.72541744
2009	Punjab	Sahiwal	Pakpattan	Rioting	0	1617000	0
2009	Punjab	Sahiwal	Pakpattan	Assault on Govt. Servants	20	1617000	1.23685838
2009	Punjab	Sahiwal	Pakpattan	Rape	88	1617000	5.442176871
2009	Punjab	Sahiwal	Pakpattan	Kidnapping/ Abduction	222	1617000	13.72912801
2009	Punjab	Sahiwal	Pakpattan	Dacoity	90	1617000	5.565862709
2009	Punjab	Sahiwal	Pakpattan	Robbery	153	1617000	9.461966605
2009	Punjab	Sahiwal	Pakpattan	Burglary	186	1617000	11.50278293
2009	Punjab	Sahiwal	Pakpattan	Motor Vehicles Theft	40	1617000	2.473716759
2009	Punjab	Sahiwal	Pakpattan	Cattle Theft	173	1617000	10.69882498
2009	Punjab	Sahiwal	Pakpattan	Ordinary Thefts	515	1617000	31.84910328
2009	Punjab	Sahiwal	Pakpattan	Misc.	3668	1617000	226.8398268
2009	Punjab	Sargodha	Sargodha	All Reported	13248	3189000	415.4280339
2009	Punjab	Sargodha	Sargodha	Murder	246	3189000	7.714016933
2009	Punjab	Sargodha	Sargodha	Attempted Murder	319	3189000	10.00313578
2009	Punjab	Sargodha	Sargodha	Hurt	1133	3189000	35.5283788
2009	Punjab	Sargodha	Sargodha	Rioting	6	3189000	0.188146754
2009	Punjab	Sargodha	Sargodha	Assault on Govt. Servants	120	3189000	3.762935089
2009	Punjab	Sargodha	Sargodha	Rape	59	3189000	1.850109752
2009	Punjab	Sargodha	Sargodha	Kidnapping/ Abduction	319	3189000	10.00313578
2009	Punjab	Sargodha	Sargodha	Dacoity	62	3189000	1.94418313
2009	Punjab	Sargodha	Sargodha	Robbery	646	3189000	20.2571339
2009	Punjab	Sargodha	Sargodha	Burglary	407	3189000	12.76262151
2009	Punjab	Sargodha	Sargodha	Motor Vehicles Theft	236	3189000	7.400439009
2009	Punjab	Sargodha	Sargodha	Cattle Theft	532	3189000	16.68234556
2009	Punjab	Sargodha	Sargodha	Ordinary Thefts	859	3189000	26.93634368
2009	Punjab	Sargodha	Sargodha	Misc.	8304	3189000	260.3951082
2009	Punjab	Sargodha	Bhakkar	All Reported	3128	1346000	232.3922734
2009	Punjab	Sargodha	Bhakkar	Murder	43	1346000	3.194650817
2009	Punjab	Sargodha	Bhakkar	Attempted Murder	73	1346000	5.423476969
2009	Punjab	Sargodha	Bhakkar	Hurt	212	1346000	15.75037147
2009	Punjab	Sargodha	Bhakkar	Rioting	0	1346000	0
2009	Punjab	Sargodha	Bhakkar	Assault on Govt. Servants	34	1346000	2.526002972
2009	Punjab	Sargodha	Bhakkar	Rape	21	1346000	1.560178306
2009	Punjab	Sargodha	Bhakkar	Kidnapping/ Abduction	127	1346000	9.435364042
2009	Punjab	Sargodha	Bhakkar	Dacoity	7	1346000	0.520059435
2009	Punjab	Sargodha	Bhakkar	Robbery	36	1346000	2.674591382
2009	Punjab	Sargodha	Bhakkar	Burglary	147	1346000	10.92124814
2009	Punjab	Sargodha	Bhakkar	Motor Vehicles Theft	40	1346000	2.971768202
2009	Punjab	Sargodha	Bhakkar	Cattle Theft	40	1346000	2.971768202
2009	Punjab	Sargodha	Bhakkar	Ordinary Thefts	341	1346000	25.33432392
2009	Punjab	Sargodha	Bhakkar	Misc.	2007	1346000	149.1084695
2009	Punjab	Sargodha	Khushab	All Reported	2783	1091000	255.0870761
2009	Punjab	Sargodha	Khushab	Murder	64	1091000	5.866177819
2009	Punjab	Sargodha	Khushab	Attempted Murder	83	1091000	7.607699358
2009	Punjab	Sargodha	Khushab	Hurt	244	1091000	22.36480293
2009	Punjab	Sargodha	Khushab	Rioting	1	1091000	0.091659028
2009	Punjab	Sargodha	Khushab	Assault on Govt. Servants	18	1091000	1.649862511
2009	Punjab	Sargodha	Khushab	Rape	3	1091000	0.274977085
2009	Punjab	Sargodha	Khushab	Kidnapping/ Abduction	71	1091000	6.507791017
2009	Punjab	Sargodha	Khushab	Dacoity	8	1091000	0.733272227
2009	Punjab	Sargodha	Khushab	Robbery	56	1091000	5.132905591
2009	Punjab	Sargodha	Khushab	Burglary	99	1091000	9.074243813
2009	Punjab	Sargodha	Khushab	Motor Vehicles Theft	23	1091000	2.108157654
2009	Punjab	Sargodha	Khushab	Cattle Theft	50	1091000	4.582951421
2009	Punjab	Sargodha	Khushab	Ordinary Thefts	181	1091000	16.59028414
2009	Punjab	Sargodha	Khushab	Misc.	1882	1091000	172.5022915
2009	Punjab	Sargodha	Mianwali	All Reported	4932	1309000	376.776165
2009	Punjab	Sargodha	Mianwali	Murder	89	1309000	6.79908327
2009	Punjab	Sargodha	Mianwali	Attempted Murder	160	1309000	12.22307105
2009	Punjab	Sargodha	Mianwali	Hurt	416	1309000	31.77998472
2009	Punjab	Sargodha	Mianwali	Rioting	0	1309000	0
2009	Punjab	Sargodha	Mianwali	Assault on Govt. Servants	29	1309000	2.215431627
2009	Punjab	Sargodha	Mianwali	Rape	10	1309000	0.76394194
2009	Punjab	Sargodha	Mianwali	Kidnapping/ Abduction	92	1309000	7.028265852
2009	Punjab	Sargodha	Mianwali	Dacoity	11	1309000	0.840336134
2009	Punjab	Sargodha	Mianwali	Robbery	91	1309000	6.951871658
2009	Punjab	Sargodha	Mianwali	Burglary	128	1309000	9.778456837
2009	Punjab	Sargodha	Mianwali	Motor Vehicles Theft	43	1309000	3.284950344
2009	Punjab	Sargodha	Mianwali	Cattle Theft	48	1309000	3.666921314
2009	Punjab	Sargodha	Mianwali	Ordinary Thefts	264	1309000	20.16806723
2009	Punjab	Sargodha	Mianwali	Misc.	3551	1309000	271.275783
2010	Punjab	Bahawalpur	Bahawalpur	All Reported	10723	3277000	327.2200183
2010	Punjab	Bahawalpur	Bahawalpur	Murder	145	3277000	4.424778761
2010	Punjab	Bahawalpur	Bahawalpur	Attempted Murder	190	3277000	5.797985963
2010	Punjab	Bahawalpur	Bahawalpur	Hurt	733	3277000	22.36801953
2010	Punjab	Bahawalpur	Bahawalpur	Rioting	12	3277000	0.366188587
2010	Punjab	Bahawalpur	Bahawalpur	Assault on Govt. Servants	43	3277000	1.312175771
